Date,Sensex,Reliance Industries,HDFC Bank,Tata Consultancy Services,ICICI Bank,Infosys,Bharti Airtel,State Bank of India,Hindustan Unilever,ITC,Kotak Mahindra Bank,Larsen & Toubro,Axis Bank,Asian Paints,Maruti Suzuki India,Sun Pharmaceutical Industries,Bajaj Finance,Nestle India,HCL Technologies,Mahindra & Mahindra,Titan Company,UltraTech Cement,Power Grid Corporation of India,NTPC,Tata Motors,IndusInd Bank,Bajaj Auto,Tech Mahindra,JSW Steel,Wipro,Adani Enterprises,USD/INR,EUR/INR,Gold BeES
29-11-2022,62681.83984,1331.557495,1537.500732,3143.674072,924.079834,1516.193115,820.4085693,575.4047241,2541.294189,315.3973389,1920.043091,2014.89209,890.4007568,3044.447266,8733.576172,1022.99939,575.5274658,773.1130371,1019.798157,1237.871338,2589.563232,6811.546387,144.2326813,158.4718475,426.7141418,1154.392578,3402.253906,999.5067749,721.7617798,193.0411835,3875.651855,81.65029907,84.3710022,45.09000015
30-11-2022,63099.64844,1342.043579,1548.182983,3139.324463,930.3740845,1520.010742,833.1216431,569.824585,2586.408936,313.3699341,1939.632813,2042.073364,900.0350952,3091.614258,8797.868164,1017.930786,574.5404053,772.625061,1013.153931,1287.358643,2624.423828,6958.900879,147.3238373,160.3334961,432.9219666,1142.01709,3488.95874,1001.412231,732.7490845,193.8749084,3916.464844,81.63089752,84.19100189,45.09999847
01-12-2022,63284.19141,1337.402222,1558.191406,3215.855225,917.2489014,1543.47583,832.4834595,575.0736084,2569.520996,312.9091797,1928.218018,2067.92749,901.5326538,3090.447998,8777.728516,1019.685242,576.5827637,770.4769287,1026.985107,1273.718872,2613.628906,7157.881348,145.9426727,160.2869568,431.8872986,1147.838013,3449.094971,1024.186523,735.2125854,197.0430298,3911.319092,81.30529785,84.73600006,45.38000107
02-12-2022,62868.5,1337.254883,1546.595093,3182.679443,908.3198242,1525.737427,833.3179321,574.600769,2523.827148,310.6053467,1924.928101,2049.102051,903.3297729,3053.531006,8639.24707,1013.447144,570.3786011,758.8313599,1025.71936,1245.208374,2592.1875,7117.219727,144.4957275,160.2404175,428.9312134,1152.827271,3404.207275,1036.03833,731.7636108,196.447525,3917.863525,81.16220093,85.3710022,45.86999893
05-12-2022,62834.60156,1317.706787,1551.599365,3169.492188,911.003418,1527.552856,828.4585571,583.6801758,2528.073242,310.2367249,1932.504761,2050.085205,897.8386841,3067.569336,8618.371094,1011.25415,569.2377319,759.3962402,1022.555237,1239.397949,2590.751465,7076.558105,145.8769226,162.8932495,422.4277954,1168.773438,3404.765625,1022.234375,745.5100708,196.447525,3925.956055,81.42250061,85.75499725,46.06999969
06-12-2022,62626.35938,1320.359009,1551.262451,3131.875,899.5372314,1501.806519,817.9543457,575.9721069,2561.27002,310.8356934,1929.115234,2058.342773,903.1300659,3070.337646,8541.830078,1007.111572,572.2286987,765.1277466,1013.244263,1243.928101,2591.296143,7124.889648,146.9621124,163.1724854,421.0482483,1158.354736,3434.209717,1012.009277,735.5574951,195.8996429,4027.313232,81.89900208,85.88600159,45.84999847
07-12-2022,62410.67969,1301.522949,1549.337769,3128.404541,899.829895,1494.543823,819.1323242,574.0805664,2612.802246,313.3699341,1905.238647,2087.489746,913.2136841,3134.700195,8483.027344,991.5163574,566.2340088,765.1066895,999.2775269,1247.128784,2571.19165,7044.992676,145.4822998,159.9146118,413.9535828,1139.375732,3381.460938,1003.410828,727.6741943,193.6367035,3994.643311,82.37220001,86.26200104,45.81999969
08-12-2022,62570.67969,1301.326538,1558.528076,3100.365234,909.0517578,1508.417847,817.8070068,578.5256958,2606.819336,311.7572632,1891.481079,2130.547119,937.9234619,3128.968262,8509.046875,956.1345825,562.4310303,761.012146,995.5258789,1254.761108,2558.416016,7055.269531,143.2132416,158.5649567,411.0960388,1165.740845,3383.647217,998.2518311,734.0300903,192.3265533,4021.868408,82.25350189,86.35399628,46.04000092
09-12-2022,62181.67188,1281.483765,1569.884155,3047.015381,908.1735229,1460.835938,819.7213135,583.0181274,2626.023193,314.3375854,1881.611328,2117.767822,932.1828003,3135.428955,8442.943359,967.6361084,556.9831543,778.0510864,928.6754761,1246.291626,2590.10791,6967.898438,142.8186188,157.6806335,407.3023682,1175.964111,3365.73877,962.5567627,730.0391235,187.7292023,3992.145508,82.27919769,86.79399872,46.13000107
12-12-2022,62130.57031,1283.030884,1581.672729,3039.474121,906.8560791,1440.583618,812.7512817,579.8024902,2620.570801,316.134552,1860.177368,2125.287842,937.3244019,3074.564209,8486.40918,962.0802612,555.9960938,787.0932007,929.5794067,1244.469727,2558.118896,7023.60498,141.7662964,157.2152405,408.0414124,1179.58374,3349.458252,959.3032837,729.6450195,188.6343994,4012.926514,82.41300201,86.73899841,46.15999985
13-12-2022,62533.30078,1288.900269,1586.291992,3083.337646,909.2957153,1464.421021,822.7645874,583.2072754,2614.829102,318.3001709,1862.819214,2134.77417,943.0650635,3087.630615,8449.706055,969.43927,565.7211914,783.6307983,944.4500732,1264.215332,2550.047363,7102.71582,142.2595825,157.4944916,412.3770142,1208.63916,3381.414307,972.1312256,733.734436,189.4442749,4055.137939,82.6446991,87.03800201,46.15000153
14-12-2022,62677.91016,1284.332397,1599.043213,3113.69043,898.7565308,1471.451294,813.7329712,591.6245728,2591.523682,318.1619568,1867.305542,2157.482422,940.7687988,3058.145508,8469.306641,974.6539307,568.5070801,770.6018066,954.5748291,1266.628296,2564.903076,7077.000977,144.0682526,160.0542603,411.8350525,1226.004028,3398.253418,990.0251465,746.8896484,190.5400238,4052.689941,82.40249634,87.48899841,46.54000092
15-12-2022,61799.03125,1266.577026,1569.306396,3058.028076,886.6560059,1433.413818,810.9841919,582.1195679,2569.183594,312.2179871,1858.781494,2139.836914,936.8751831,3040.221436,8412.756836,976.213501,565.6100464,758.2145996,942.2354126,1267.317505,2499.043457,6989.729004,142.1937866,160.1473236,410.5540466,1212.307739,3365.692383,950.6584473,732.4041748,188.3485413,4039.352295,82.50800323,87.99199677,46.02999878
16-12-2022,61337.80859,1259.872803,1577.005493,2996.535156,880.4593506,1417.537598,807.0082397,570.5812378,2576.999756,308.8543701,1835.403564,2136.937012,933.6304932,2970.321777,8315.389648,968.1234741,563.670166,758.9908447,931.25177,1232.405762,2459.280029,6902.555664,140.2864685,157.9133606,415.0867615,1202.133545,3300.895752,948.9387207,732.1085205,185.6568451,3975.460693,82.85790253,87.95200348,46.11000061
19-12-2022,61806.19141,1277.01416,1582.587036,2962.757568,884.3139648,1403.803223,824.4334717,572.1417847,2622.645508,313.6924744,1852.949463,2147.0625,944.6624756,2993.249268,8436.524414,962.9088745,571.3955688,771.8872681,934.0541992,1270.813843,2497.013428,6955.754395,143.9038086,159.5888367,411.7857666,1196.116943,3375.460938,954.0512695,738.3658447,185.323349,4077.567383,82.72599792,87.43900299,46.40999985
20-12-2022,61702.28906,1287.4021,1570.028442,3000.977295,887.4854736,1403.710083,812.4076538,571.81073,2580.763672,313.3699341,1842.38208,2126.369385,948.5062256,2993.540771,8352.19043,963.980957,567.690918,773.6299438,930.9805908,1254.465698,2484.287109,6972.17627,142.8186188,157.9598999,404.5926208,1203.111816,3350.52832,946.5219116,735.1140137,185.2518921,4160.441406,82.58190155,87.55599976,46.75
21-12-2022,61067.23828,1269.352051,1556.459106,3023.417969,870.7984619,1405.851685,798.8601685,561.2182007,2572.898438,308.9004822,1808.835327,2109.559082,930.8349609,2983.437012,8181.758789,980.1123657,557.7266235,780.8889771,940.336792,1246.784058,2465.420654,6835.196289,142.0951691,156.4240723,397.005249,1175.719604,3358.854492,953.6329956,731.911438,185.6330109,3899.380371,82.63690186,87.69300079,46.86000061
22-12-2022,60826.21875,1266.159546,1550.107666,3015.598633,868.8955688,1416.327026,801.9525757,561.1708374,2551.95752,306.2741089,1820.200317,2073.628906,917.6564941,3002.769775,8173.037598,985.2294922,554.6715088,779.97052,938.935791,1214.186401,2459.181152,6892.574219,141.3388062,154.236618,388.5803528,1154.490356,3348.109131,943.8261108,726.59021,185.1804352,3863.563232,82.87860107,87.84400177,46.86000061
23-12-2022,59845.28906,1228.659546,1537.500732,2986.541016,857.9660645,1394.445068,793.5098877,542.822998,2528.218262,300.744812,1814.21875,2027.082031,905.1268311,2969.641846,7980.848633,977.1881714,544.3096313,774.1890869,931.7941895,1207.341919,2459.181152,6792.174805,138.8395386,151.8630524,372.7651367,1122.5979,3296.383545,925.6997681,716.8347168,179.9160919,3637.620117,82.87490082,87.77600098,46.66999817
26-12-2022,60566.42188,1239.931763,1566.852539,3012.961182,870.84729,1398.821411,796.3568115,564.3865356,2525.274902,308.3014526,1806.143433,2052.493408,927.2408447,2970.370605,8088.164551,973.484375,548.9543457,764.5628052,932.2462158,1217.928711,2457.843994,6956.540527,139.2670746,154.0970154,379.2193298,1169.262695,3305.873047,930.8588867,721.8602905,181.3215027,3712.251465,82.60410309,87.80200195,46.68000031
27-12-2022,60927.42969,1250.025024,1569.258545,3015.922607,878.8980103,1411.15918,799.8418579,569.2098999,2500.087402,306.9191589,1814.916504,2087.73584,931.0346069,3021.180176,8135.157715,974.9951172,555.8336792,760.0975342,936.9469604,1213.890991,2479.533203,6988.106445,139.7932129,153.6315918,388.3832397,1176.306519,3339.225098,938.9459229,753.4918823,184.2037811,3766.202148,82.9029007,86.91010284,46.84999847
28-12-2022,60910.28125,1249.730225,1568.103516,3013.37793,876.9951172,1406.829346,788.7485962,568.5951538,2493.67041,308.2554016,1814.667358,2084.835693,923.4470215,3034.975586,8259.576172,969.8779297,554.4151001,762.8164063,935.9525757,1232.947266,2556.336182,6929.89209,141.8320618,154.236618,385.6734924,1187.801514,3329.595947,944.5233154,749.9936523,184.8231201,3793.477295,82.77610016,88.03199768,46.61000061
29-12-2022,61133.87891,1248.797119,1579.122559,3025.361572,884.8019409,1413.021362,804.4558716,579.0931396,2477.506104,308.9465332,1812.623535,2074.808838,933.4807129,3026.523438,8269.817383,974.7514648,556.1669922,761.7211304,944.2241211,1242.647949,2528.110596,6870.252441,141.9307404,155.1209106,380.2539673,1204.236816,3322.106934,942.1994629,758.2711182,186.1094208,3806.515381,82.85199738,87.77400208,46.58000183
30-12-2022,60840.73828,1251.572021,1566.034546,3016.107178,869.432312,1404.827271,791.939209,579.944397,2470.220215,305.6290283,1820.848267,2050.920898,932.3325195,3003.693359,8235.025391,975.3850708,561.8114624,753.1402588,939.2521362,1230.337646,2572.924805,6843.160645,140.6482391,154.8416748,382.421814,1194.991943,3363.924561,944.8952026,756.694458,187.1336975,3855.820313,82.83509827,88.22100067,46.84999847
02-01-2023,61167.78906,1264.808838,1567.814941,3017.403076,881.1912842,1419.353271,798.7128906,579.0458984,2469.013672,306.6427002,1820.250122,2053.378418,939.9202271,2959.538086,8238.946289,971.8760986,560.3244019,751.8010254,939.4329224,1243.731201,2541.084473,6893.508789,141.4703369,156.3775177,389.0237427,1200.078979,3327.409424,938.3882446,763.4937134,187.2766418,3837.187256,82.74980164,88.48200226,47.15000153
03-01-2023,61294.19922,1255.894287,1577.967773,3063.858154,880.0202637,1417.723877,802.6397095,579.1404419,2451.884766,305.0299988,1827.378174,2053.378418,961.0857544,2942.196533,8219.000977,983.6211548,564.5460815,758.3048706,941.1957397,1229.648071,2588.622314,6880.18457,141.7991791,155.9121094,388.2354736,1213.824219,3352.760498,951.9133911,756.8422852,189.1346283,3826.846924,82.70600128,88.30000305,47.63999939
04-01-2023,60657.44922,1236.812744,1549.915161,3066.819336,877.2391357,1391.977417,796.5531616,572.4254761,2448.072998,301.4360352,1815.265381,2034.995483,955.8442993,2930.101807,8253.989258,978.6989136,561.7644653,750.6730957,936.6305542,1217.23938,2570.696533,6887.067383,138.8395386,155.0278168,380.1061707,1196.214722,3305.035889,948.1951294,725.3092041,185.6806335,3824.049561,82.78569794,87.21900177,48.06999969
05-01-2023,60353.26953,1234.528931,1539.473633,3063.39502,857.770874,1373.633911,792.0863647,572.3782349,2491.016357,307.1956482,1815.016113,2049.790039,947.9570923,2919.269043,8291.083984,990.2005615,521.2788696,759.3040161,943.5912476,1232.651855,2538.410645,6894,137.3268585,158.0995178,381.3378601,1189.562378,3373.553223,939.5966797,739.5976563,184.3467255,3825.5979,82.66649628,87.60500336,47.77999878
06-01-2023,59900.37109,1246.193848,1534.325073,2972.382568,849.1834717,1349.098022,782.0239258,568.0276489,2486.866699,308.8083496,1781.419556,2050.871582,938.4226685,2894.398926,8217.678711,982.7927246,511.0881042,764.1018066,933.6474609,1245.75,2512.512451,6866.367676,136.9322357,157.3083496,376.5588379,1156.153564,3386.019531,917.0084839,718.2142334,182.0599518,3820.852295,82.64520264,86.82700348,47.54000092
09-01-2023,60747.30859,1275.319702,1537.260254,3072.047852,852.6964722,1382.293457,804.3085938,574.8844604,2530.82373,311.526886,1806.293091,2083.901855,957.3418579,2897.89624,8210.62207,988.6897583,512.2161255,771.5145264,965.1065063,1290.510132,2459.280029,6919.223145,137.5241699,158.5649567,383.7027588,1192.399414,3367.971436,943.8261108,731.6158447,186.6096649,3850.675049,82.27339935,87.50099945,48.13999939
10-01-2023,60115.48047,1256.360962,1510.218262,3041.046875,839.6688843,1369.164307,778.3425903,562.87323,2551.233887,307.2416992,1790.192505,2070.729004,950.3532104,2876.085938,8127.709961,986.0092773,504.5548401,769.3337402,962.8012695,1294.843506,2443.533447,6809.038574,139.2999573,156.2379303,407.0067139,1200.910767,3329.037598,932.020813,734.0300903,187.2528076,3643.864014,82.18009949,88.12400055,47.93999863
11-01-2023,60105.5,1240.422852,1530.908691,3080.515137,846.8901367,1370.141968,751.3948975,564.1973267,2503.127686,305.7211914,1796.822144,2088.817139,948.4562988,2856.364502,8119.428223,1002.238037,503.7044983,759.4673462,953.5352783,1292.676636,2414.119385,6906.586914,139.5630188,154.5158691,411.9335938,1186.921021,3290.569336,935.460144,743.0958252,187.6815643,3631.875244,81.63739777,87.58200073,48.04000092
12-01-2023,59958.03125,1214.195068,1539.473633,3085.836426,840.4008179,1378.615479,743.0012817,562.7313843,2498.25415,303.7859192,1774.141846,2123.567627,933.8300781,2832.708496,8199.008789,1007.01416,504.0421143,763.9038086,968.9935303,1299.767456,2422.091553,7031.520996,140.4837952,154.3762512,406.1691895,1183.056763,3322.432617,931.4630127,752.2108154,187.9197845,3642.015869,81.63179779,87.80500031,47.91999817
13-01-2023,60261.17969,1211.861938,1540.580322,3122.482422,852.159729,1399.985474,750.413208,567.5075073,2530.051758,303.002594,1774.44104,2117.226807,932.6820068,2826.296387,8284.02832,1004.479858,510.895813,760.1898193,974.4627075,1307.744507,2394.361328,7129.658691,140.6811066,156.1913757,405.4301758,1206.682495,3353.365479,932.4390259,757.3349609,187.5386505,3717.996338,81.11560059,88.01100159,48.24000168
16-01-2023,60092.96875,1200.737183,1525.567749,3155.796387,844.6456909,1420.237793,745.013855,570.2975464,2506.311768,304.0162964,1780.023926,2101.94043,911.616272,2833.922852,8217.286133,1009.304626,513.7116089,758.6066284,988.8816528,1296.172974,2382.625732,7166.092285,141.8320618,154.3762512,407.1052551,1212.307739,3337.643311,961.7202148,748.1706543,189.9207001,3615.690186,81.27799988,87.95200348,48.68999863
17-01-2023,60655.71875,1217.362915,1548.038574,3197.865723,844.5969849,1433.739624,751.9348755,560.7925415,2573.139893,306.2280273,1790.541626,2175.619385,916.2088013,2857.530518,8303.922852,1006.283142,511.3273621,765.7098999,1004.339722,1299.964355,2385.299805,7250.955078,143.6407471,156.005188,409.1745605,1203.552124,3355.226318,972.038208,746.052063,188.72966,3635.521973,81.65260315,88.35299683,48.47999954
18-01-2023,61045.73828,1215.422852,1575.321167,3208.938721,848.4515381,1438.674683,762.635376,559.3265991,2592.82666,308.4857788,1793.432495,2228.015625,922.5983887,2861.9021,8326.5625,1013.252319,512.7716064,761.7000122,1007.097046,1301.786255,2400.60083,7163.683105,144.265564,157.6341095,402.4247742,1195.970215,3357.738037,974.4085693,755.4627075,192.0883636,3592.061768,81.52549744,88.0039978,48.47000122
19-01-2023,60858.42969,1213.703735,1582.202026,3191.76123,845.3775635,1435.182983,757.7759399,557.90802,2557.554932,306.0437317,1762.477783,2234.061768,926.9413452,2786.319336,8333.225586,1014.178284,513.7927856,756.0838013,1013.756165,1299.668945,2362.372559,7092.242676,145.1863403,156.7963867,394.8866882,1173.42041,3325.595703,978.6845093,748.6140747,192.1598358,3458.434082,81.43599701,87.86399841,48.47999954
20-01-2023,60621.76953,1199.754761,1598.273438,3181.58667,849.3786011,1420.424194,750.413208,559.9887085,2459.218994,308.4396973,1757.842041,2208.354736,929.1876831,2708.647461,8275.157227,1004.041199,500.6023865,737.7940063,1010.472229,1295.0896,2349.05249,7058.710449,146.7976837,157.0290833,397.2023315,1176.20874,3324.01416,973.9902954,730.1377563,192.0645447,3453.238525,81.2397995,87.93699646,48.75999832
23-01-2023,60941.67188,1193.320679,1609.677246,3231.132813,850.5007935,1441.235596,758.5613403,567.8858032,2506.939453,311.1121826,1777.730835,2195.477295,931.833313,2706.364746,8255.117188,1022.950562,501.3373108,744.2902832,1022.695374,1307.596802,2342.961426,6732.878418,147.9486542,155.1209106,402.4740601,1178.214111,3371.413574,990.0716553,722.9442749,193.8272705,3431.358643,80.97599792,87.86199951,48.77000046
24-01-2023,60978.75,1186.223389,1631.474609,3251.812744,849.7689209,1445.472168,761.3100586,562.1165771,2507.518066,312.3562927,1754.502441,2169.623047,908.571167,2730.214844,8525.070313,1014.665405,500.3887634,741.02771,1037.746582,1303.362061,2348.705811,6702.050293,145.3178711,154.2831726,415.9243469,1186.040527,3428.441895,995.4632568,711.2671509,194.4975281,3439.601318,81.48799896,88.54100037,48.95999908
25-01-2023,60205.05859,1170.407959,1586.147583,3247.74292,834.6433105,1436.672852,762.0463257,537.9522705,2529.18335,313.0013123,1744.184082,2138.067383,890.2510376,2694.949219,8606.5625,1013.642029,495.3895264,740.0305786,1024.428589,1291.396484,2333.750977,6592.702637,144.265564,154.4693298,412.8696899,1131.108887,3458.351563,976.8254395,714.1741333,192.1755219,3386.749756,81.60189819,88.76799774,48.75999832
26-01-2023,60205.05859,1170.407959,1586.147583,3247.74292,834.6433105,1436.672852,762.0463257,537.9522705,2529.18335,313.0013123,1744.184082,2138.067383,890.2510376,2694.949219,8606.5625,1013.642029,495.3895264,740.0305786,1024.428589,1291.396484,2333.750977,6592.702637,144.265564,154.4693298,412.8696899,1131.108887,3458.351563,976.8254395,714.1741333,192.1755219,3386.749756,81.50270081,88.95500183,48.75999832
27-01-2023,59330.89844,1148.207642,1555.015503,3227.725342,797.8049927,1413.719849,760.2792969,510.9033203,2520.546143,318.5305481,1708.743042,2123.567627,871.8309937,2648.900391,8560.597656,1017.199829,491.8942261,738.3223877,1017.450439,1300.555298,2309.289063,6604.994629,144.1339874,154.7951355,439.0312195,1092.368408,3663.299805,957.5836792,710.9223022,190.5477295,2759.623535,81.44509888,88.64199829,48.75
30-01-2023,59500.41016,1154.862915,1553.523926,3251.386719,803.3186035,1433.134277,756.2542725,509.153656,2481.366455,317.6090088,1720.955566,2078.740967,870.2835693,2687.371582,8642.677734,1024.315186,514.5918579,737.0601807,1035.100952,1311.437622,2312.953613,6770.541504,139.2670746,157.1687164,437.0604858,1064.437988,3573.478027,963.1610107,691.7561035,192.6542969,2875.867188,81.50800323,88.51899719,48.75999832
31-01-2023,59549.89844,1156.139771,1543.08252,3177.612061,811.5644531,1427.594116,756.1560669,523.6712646,2487.445801,324.612793,1724.943237,2089.062988,870.2336426,2648.900391,8713.927734,1008.817261,502.969635,730.7271729,1024.428589,1357.675049,2354.548828,6971.04541,142.2924652,159.3095856,445.534668,1060.084595,3552.685791,943.7796631,706.1923218,190.9307404,2972.279053,81.57990265,88.375,48.68999863
01-02-2023,59708.07813,1148.35498,1565.793945,3225.122803,826.2022095,1442.771729,754.2908936,498.5137634,2481.125,333.0909424,1740.595215,2108.182861,855.7572021,2665.512695,8586.275391,988.494751,497.1456299,733.0578003,1032.410156,1331.675659,2324.540771,7010.083984,142.4568787,158.239151,440.1151428,1018.996033,3542.870605,952.0992432,719.1504517,192.7260895,2126.75293,81.7684021,88.73600006,49.40000153
02-02-2023,59932.23828,1142.829468,1542.890015,3276.514404,836.741333,1474.29126,763.2734375,499.3649902,2542.162842,348.8953552,1756.994751,2109.215332,867.0388794,2628.741455,8691.729492,982.5003662,488.5827942,728.5137329,1046.868408,1332.167969,2282.74707,7052.61377,139.9576721,155.1209106,438.1444092,1052.0625,3526.078613,944.616333,716.6868896,195.8619995,1563.268799,81.71029663,89.9469986,50.43999863
03-02-2023,60841.87891,1143.93457,1596.252319,3295.348877,842.8891602,1489.049927,778.5389404,514.9228516,2553.356689,350.6462708,1775.039063,2130.055664,881.3156128,2681.493896,8764.693359,1001.653259,513.6646118,730.5158081,1045.180786,1366.981567,2439.4729,7065.741699,141.3059235,158.0819702,438.9327393,1079.552734,3583.851074,940.758606,721.6139526,195.2396088,1582.751099,82.04589844,89.39099884,49.43999863
06-02-2023,60506.89844,1135.314697,1589.563965,3274.668945,832.9355469,1462.372559,774.9557495,515.7739868,2541.487305,353.2265625,1741.791504,2118.30835,881.1159058,2677.170898,8730.097656,997.6082764,521.6591797,731.2689819,1045.682617,1354.52356,2434.174561,7006.396484,142.7857208,158.368515,435.4346619,1104.841675,3579.524902,934.5771484,700.5262451,193.7554474,1570.961914,82.22599792,88.69000244,49.04000092
07-02-2023,60286.03906,1132.564087,1591.151978,3284.748535,831.130249,1454.783569,770.9798584,517.4291382,2508.724365,343.8729553,1769.406494,2129.170898,877.5217896,2679.648193,8579.513672,980.2097778,526.3764648,729.505188,1029.035156,1346.349487,2424.617188,6955.312012,142.6213226,157.8431549,428.881958,1118.293335,3606.550781,931.6489868,704.0244141,191.6488953,1800.85144,82.75499725,88.70400238,49.06999969
08-02-2023,60663.78906,1155.108521,1591.344238,3330.224854,837.9611816,1480.250488,760.9173584,519.7462769,2492.801758,346.1767883,1759.287598,2094.616943,870.6828613,2686.73999,8655.222656,995.18573,542.8995972,730.1834717,1044.451172,1352.356812,2441.354492,7127.053223,143.8540192,157.9386902,433.6610107,1120.787964,3608.737061,940.2938232,721.0227661,194.6651001,2156.675781,82.74189758,88.83100128,49.20000076
09-02-2023,60806.21875,1156.876587,1587.206299,3351.472168,840.1568604,1506.322754,752.5238037,520.7866211,2496.46875,344.9787903,1765.069946,2110.198242,866.4397583,2735.072266,8626.505859,988.7043457,551.5480347,730.1796265,1045.636841,1351.765991,2438.432861,7055.613281,144.3629303,158.5595398,430.2614441,1137.761475,3578.501709,944.2444458,713.6322021,195.3353729,1925.537354,82.65950012,88.4980011,49.11000061
10-02-2023,60682.69922,1147.52002,1594.087036,3346.077637,833.1307373,1497.244019,756.4506226,522.961853,2487.976807,342.1680603,1766.116821,2126.270996,865.7409668,2724.96875,8638.414063,988.5078735,549.9199829,731.3669434,1016.492615,1344.478271,2444.523926,7075.870605,145.1093597,157.6521301,439.0805054,1136.049438,3565.058594,946.1500854,708.4094849,194.2102661,1845.6604,82.53320313,88.56300354,48.66999817
13-02-2023,60431.83984,1140.84021,1596.156128,3296.200195,829.7640381,1459.485962,753.8491211,508.1605835,2488.217773,344.7483826,1767.761475,2166.329834,857.4544067,2710.541992,8633.709961,996.6587524,541.9852905,731.5648804,1015.534851,1332.06958,2495.180908,7059.939941,146.4325409,160.3266449,434.6463623,1132.42981,3612.969971,932.1602783,707.5718994,191.9600983,1715.979126,82.51300049,88.02600098,48.65999985
14-02-2023,61032.26172,1167.682129,1610.302856,3311.72168,844.4993286,1482.997681,761.1627808,511.328949,2489.472412,356.1755066,1763.624268,2151.977539,868.6361694,2698.155029,8599.554688,987.8696289,552.1419067,733.3133545,1025.477539,1342.262451,2482.751709,7018.836426,145.8896942,158.5595398,433.9073181,1131.793945,3604.597168,940.9445801,713.0901489,193.8751526,1748.699219,82.59739685,88.54699707,48.79000092
15-02-2023,61275.08984,1193.566284,1605.875977,3330.414063,849.7689209,1486.908325,770.5872192,512.7948608,2458.977783,357.6732483,1779.575317,2138.312988,866.3898926,2709.473145,8669.088867,977.3128052,554.2783203,739.5751343,1033.550415,1358.216675,2499.786133,7029.65332,145.5843506,158.1775055,437.5039063,1124.75,3633.994873,995.416626,715.4058838,195.0720367,1776.823364,82.86759949,88.92900085,48.16999817
16-02-2023,61319.51172,1193.345093,1602.074707,3363.586426,848.1587524,1491.657104,770.5380249,510.8087769,2437.891846,357.9072266,1782.964722,2142.196045,863.7442017,2726.959961,8628.220703,978.2457275,550.0311279,753.9817505,1028.30542,1347.088013,2497.805664,7050.499512,145.5843506,159.8967896,435.0897522,1123.5271,3633.34375,1050.957642,717.1303101,196.2689667,1794.657104,82.73770142,88.40399933,48.16999817
17-02-2023,61002.57031,1198.355103,1593.942749,3312.195068,841.4254761,1474.430786,762.2427368,502.1077576,2427.083496,358.7497253,1754.103516,2188.939697,853.2113037,2754.502441,8631.357422,965.8721313,549.1210327,730.4735107,1012.524536,1320.990356,2476.710938,7177.842773,145.0415192,160.7086945,433.4638977,1090.216187,3622.552002,1049.377319,716.9824829,194.473587,1720.175293,82.69529724,88.13200378,47.95000076
20-02-2023,60691.53906,1186.297119,1578.063965,3299.371094,831.5205078,1483.556152,764.8441772,496.6222534,2422.885498,359.4517517,1731.921875,2187.416016,845.1743774,2746.779053,8516.985352,967.4434204,544.083313,723.2528687,1017.268005,1325.569824,2450.664063,7303.121582,146.3646851,160.2789001,436.3707581,1084.737671,3628.73877,1063.506714,712.1539917,194.8326721,1618.068848,82.75800323,88.43299866,48.36999893
21-02-2023,60672.71875,1195.727295,1584.944702,3264.636475,833.4234619,1470.520142,764.8441772,494.8726196,2427.662354,357.8604126,1723.19873,2190.611084,842.6784668,2736.724121,8495.668945,953.9406128,545.3095703,724.1328735,1008.465515,1331.281738,2440.314697,7221.700195,147.2807465,165.4368439,430.1629028,1078.134155,3568.779785,1054.303955,710.2817993,192.8218689,1566.965576,82.69750214,88.25700378,48.25
22-02-2023,59744.98047,1168.467896,1553.764526,3218.40332,818.1026001,1454.969971,758.4140015,488.3467712,2406.094482,359.3113403,1695.434082,2153.255371,831.7962036,2716.225342,8482.144531,950.9454346,529.7178345,717.3081055,996.5158691,1298.634888,2401.096191,7086.490723,145.5843506,162.6668243,423.2160645,1069.036011,3572.45459,1046.542114,689.7852783,189.2071991,1403.565063,82.86119843,88.18499756,48.13999939
23-02-2023,59605.80078,1162.844238,1542.986206,3231.227783,819.8104248,1444.680542,748.5969238,492.555481,2403.006348,362.8216248,1701.814575,2123.174561,843.7767334,2629.227295,8570.594727,954.8244019,530.4699097,716.3474731,998.6137695,1293.513794,2371.533691,7055.514648,144.7022247,161.9982147,426.8619385,1051.817871,3566.314453,1049.052124,691.0170898,188.6087341,1382.334473,82.83529663,87.77500153,47.88999939
24-02-2023,59463.92969,1171.807861,1528.647095,3217.930176,819.3712769,1444.633911,743.3449097,492.6973267,2397.360596,360.29422,1692.09436,2097.664551,849.6670532,2660.655273,8486.750977,953.105835,532.7900391,717.2178345,998.5681152,1261.113281,2376.534912,7095.979004,145.8896942,163.335434,421.4424133,1055.192993,3582.315918,1039.75647,675.1027222,188.2975464,1313.547485,82.61789703,87.48600006,47.75999832
27-02-2023,59288.35156,1163.605591,1532.689087,3153.383545,835.7167969,1405.479126,739.0744629,499.3177185,2382.064941,357.7200317,1720.656494,2077.512207,853.0116577,2671.390381,8461.907227,947.7046509,528.8034668,715.7768555,988.6254272,1238.314575,2378.020508,7067.757813,148.8414154,164.624939,411.7857666,1059.203979,3387.042969,1035.526978,670.4713135,186.8612366,1193.107666,82.91799927,87.37000275,47.45000076
